,0
90627,0
90640,1
90646,0
90661,1
90664,2
90667,1
90696,2
90700,0
90721,0
90722,0
90725,0
90737,0
90746,0
90752,1
90756,0
90765,2
90766,0
90769,1
90772,1
90778,2
90783,1
90794,1
90798,1
90802,2
90803,1
90805,1
90818,0
90823,0
90824,0
90829,1
90834,0
90838,1
90839,1
90841,1
90866,0
90872,2
90880,1
90888,0
90889,0
90896,2
90897,0
90901,0
90910,0
90926,0
90928,1
90931,1
90940,1
90987,1
90991,2
90992,0
90998,2
91016,0
91026,1
91028,1
91031,0
91034,1
91042,1
91043,2
91070,2
91078,2
91079,0
91080,2
91091,2
91097,0
91098,0
91114,1
91126,0
91141,0
91150,0
91151,2
91152,0
91153,0
91168,0
91179,0
91186,0
91190,1
91216,1
91218,2
91224,1
91228,1
91248,0
91271,0
91272,2
91284,1
91286,0
91289,1
91295,1
91298,0
91299,1
91309,2
91311,1
91318,0
91330,2
91335,0
91347,0
91349,0
91352,0
91357,1
91359,2
91361,2
91383,0
91384,0
91398,2
91399,1
91408,0
91420,1
91425,0
91432,2
91435,2
91444,1
91445,0
91455,2
91472,0
91480,1
91482,0
91484,1
91489,1
91514,2
91528,1
91547,1
91552,2
91567,2
91568,0
91571,2
91577,1
91583,1
91584,2
91599,1
91605,0
91612,0
91614,2
91617,2
91638,2
91646,1
91649,0
91652,1
91653,0
91660,1
91668,1
91669,0
91685,0
91698,0
91700,0
91704,1
91711,0
91719,0
91742,1
91748,0
91768,1
91769,0
91771,1
91778,2
91782,2
91785,2
91790,0
91791,0
91795,0
91798,0
91808,0
91809,0
91835,0
91842,2
91850,1
91857,2
91860,1
91862,1
91864,2
91869,0
91880,1
91885,1
91897,0
91901,2
91903,0
91910,1
91912,0
91923,0
91932,1
91968,2
91971,0
91983,2
91984,1
91992,1
91994,0
91996,0
92001,2
92008,1
92017,0
92036,2
92044,1
92049,0
92059,0
92073,0
92074,0
92081,1
92083,1
92085,1
92088,1
92099,1
92101,0
92103,1
92109,1
92114,1
92116,2
92128,1
92134,0
92144,2
92154,1
92173,0
92174,1
92179,0
92184,2
92188,2
92191,2
92193,1
92206,0
92212,0
92233,2
92235,2
92236,1
92242,0
92249,2
92250,0
92252,0
92267,0
92268,0
92280,0
92281,0
92291,1
92306,2
92315,0
92323,0
92325,0
92328,0
92336,0
92374,1
92387,1
92393,0
92400,2
92412,0
92426,1
92435,2
92451,2
92462,2
92465,1
92467,1
92469,2
92478,2
92481,1
92489,2
92492,0
92498,2
92509,0
92519,1
92523,1
92541,1
92579,2
92580,1
92581,2
92584,0
92586,0
92592,1
92599,1
92610,0
92612,1
92615,1
92623,0
92626,0
92638,2
92649,2
92652,0
92656,1
92681,2
92685,2
92687,0
92692,0
92694,1
92696,0
92701,0
92703,0
92705,2
92709,0
92714,0
92715,1
92719,0
92725,1
92729,1
92730,1
92742,2
92748,0
92759,1
92766,0
92778,0
92783,1
92804,2
92806,1
92816,1
92818,0
92821,0
92829,0
92833,0
92840,0
92842,1
92854,0
92856,0
92864,1
92868,1
92869,0
92870,0
92875,1
92879,0
92882,2
92883,1
92894,1
92897,0
92908,1
92915,0
92916,1
92929,1
92940,0
92943,0
92952,2
92957,2
92966,0
92979,0
92988,1
92989,0
92996,0
93001,0
93026,1
93057,0
93059,2
93066,0
93071,0
93072,2
93100,2
93101,0
93104,0
93115,0
93123,0
93125,1
93131,0
93140,2
93144,2
93147,1
93148,0
93153,2
93161,2
93172,2
93177,1
93186,2
93190,0
93197,1
93205,1
93218,1
93244,0
93246,1
93250,0
93274,2
93302,1
93307,0
93311,0
93315,2
93317,0
93342,0
93345,1
93348,1
93353,0
93354,0
93362,0
93374,2
93377,0
93393,1
93407,0
93431,0
93448,1
93480,2
93483,1
93496,1
93499,0
93502,2
93509,2
93510,0
93514,0
93519,1
93521,0
93523,0
93532,1
93534,0
93550,0
93551,2
93561,0
93563,1
93564,2
93568,1
93579,1
93580,0
93587,2
93589,1
93597,0
93603,1
93611,2
93613,2
93627,0
93637,1
93646,0
93656,2
93657,1
93660,0
93662,1
93671,0
93672,0
93673,0
93710,0
93733,1
93734,0
93739,0
93742,1
93764,0
93765,0
93769,2
93777,2
93790,2
93797,1
93822,2
93828,1
93839,0
93845,1
93846,0
93851,2
93854,1
93857,2
93863,2
93869,0
93876,1
93885,1
93890,0
93902,1
93907,0
93912,0
93922,1
93923,2
93930,2
93947,1
93950,0
93978,2
93981,2
93986,1
93989,0
93999,2
94014,1
94028,0
94040,2
94044,1
94052,0
94071,1
94078,2
94079,1
94088,0
94100,0
94106,1
94109,1
94114,1
94119,0
94132,0
94145,2
94147,0
94149,1
94151,1
94152,0
94156,0
94157,1
94159,2
94177,2
94184,0
94185,1
94203,1
94205,0
94207,2
94212,0
94214,1
94224,2
94225,1
94229,0
94240,0
94247,0
94252,2
94254,0
94258,1
94263,0
94269,2
94271,2
94281,2
94287,0
94288,0
94290,2
94291,1
94299,1
94303,0
94312,2
94317,1
94322,1
94331,2
94351,2
94354,1
94360,1
94361,0
94364,1
94381,1
94397,0
94398,1
94408,0
94410,0
94413,1
94418,0
94420,2
94421,0
94425,0
94431,0
94453,1
94469,1
94470,0
94475,0
94482,1
94506,2
94509,1
94521,1
94528,0
94535,2
94536,2
94537,1
94539,2
94553,1
94563,0
94574,1
94584,0
94586,0
94590,0
94591,1
94600,1
94604,0
94607,0
94632,0
94633,0
94655,0
94665,0
94666,0
94678,1
94685,1
94691,0
94694,2
94695,2
94700,2
94705,1
94710,0
94714,0
94716,2
94731,1
94759,1
94764,1
94768,1
94771,0
94775,0
94780,0
94785,0
94787,2
94789,1
94790,0
94792,1
94816,2
94817,1
94820,0
94837,0
94841,0
94855,1
94878,0
94896,2
94897,2
94900,2
94903,2
94912,0
94913,0
94916,1
94921,2
94925,0
94927,1
94934,1
94939,1
94956,1
94958,0
94968,0
94980,1
94990,2
94993,0
94994,0
95023,0
95031,2
95032,2
95040,2
95059,0
95071,1
95076,0
95082,0
95085,2
95088,2
95102,0
95103,0
95105,2
95112,0
95116,0
95118,1
95119,1
95121,2
95124,2
95127,1
95130,2
95157,0
95160,1
95181,0
95184,0
95185,1
95187,0
95188,2
95196,2
95200,1
95203,1
95206,1
95210,0
95211,1
95224,1
95227,0
95233,0
95237,0
95248,1
95249,2
95256,0
95260,0
95261,0
95279,2
95287,0
95292,0
95293,0
95302,0
95303,0
95313,0
95331,0
95336,2
95338,0
95344,0
95349,1
95357,1
95359,2
95377,1
95378,1
95404,1
95410,0
95413,0
95419,0
95421,0
95427,1
95428,0
95435,0
95438,1
95446,1
95449,0
95458,2
95461,2
95469,2
95470,1
95475,0
95481,1
95492,2
95506,1
95510,2
95516,0
95522,0
95524,1
95528,1
95533,0
95551,0
95557,1
95569,1
95571,1
95577,0
95580,1
95593,1
95597,1
95600,0
95604,0
95613,0
95620,1
95621,0
95634,0
95637,2
95639,0
95643,2
95644,0
95666,1
95669,2
95677,1
95685,0
95692,0
95710,0
95717,0
95731,0
95734,1
95739,1
95743,0
95748,1
95758,1
95773,1
95778,1
95782,1
95799,2
95805,2
95809,1
95810,2
95819,2
95823,0
95827,0
95829,1
95830,0
95831,2
95835,2
95839,2
95848,2
95851,0
95861,0
95862,1
95864,1
95866,0
95867,1
95893,2
95898,1
95906,0
95912,2
95943,1
95944,0
95950,2
95951,0
95955,0
95961,2
95963,0
95968,0
95973,1
95976,0
95980,1
95989,0
95990,1
95995,1
96000,0
96012,2
96014,0
96025,0
96026,0
96028,2
96035,0
96037,0
96045,1
96051,0
96058,2
96061,0
96063,0
96067,2
96069,0
96070,0
96078,2
96080,0
96095,2
96109,0
96117,1
96131,0
96132,2
96149,2
96151,0
96161,0
96171,0
96174,1
96177,0
96181,0
96182,0
96183,1
96216,2
96235,0
96241,2
96246,1
96263,0
96269,0
96283,0
96288,0
96299,0
96300,1
96311,0
96313,0
96319,0
96320,0
96327,2
96330,2
96331,0
96336,0
96341,0
96342,0
96358,1
96359,0
96360,1
96375,1
96377,1
96382,0
96387,2
96393,0
96395,1
96396,2
96398,0
96416,1
96419,0
96422,0
96439,1
96442,0
96447,2
96451,0
96465,2
96469,0
96483,0
96485,0
96497,0
96499,2
96500,1
96505,1
96513,2
96518,0
96533,2
96538,1
96540,2
96541,1
96562,1
96569,2
96572,2
96579,1
96589,0
96591,0
96592,1
96604,0
96609,1
96614,0
96619,0
96622,1
96625,0
96648,2
96651,1
96653,0
96663,0
96676,0
96682,1
96691,0
96711,0
96713,1
96718,0
96732,2
96735,2
96784,0
96798,1
96805,0
96806,1
96822,0
96829,1
96835,1
96838,0
96850,1
96861,0
96863,0
96893,2
96905,0
96917,0
96923,0
96927,2
96932,1
96946,1
96957,0
96958,0
96967,1
96982,1
96988,0
97006,2
97032,1
97038,1
97042,0
97059,0
97066,0
97067,0
97077,0
97079,1
97088,0
97103,0
97110,1
97112,1
97119,1
97141,1
97147,2
97181,1
97185,0
97187,0
97208,0
97212,0
97244,2
97254,0
97265,1
97270,0
97271,0
97272,2
97276,1
97289,2
97291,0
97299,0
97302,2
97305,1
97312,2
97318,0
97324,2
97331,0
97336,2
97344,0
97352,0
97366,1
97383,2
97386,0
97387,1
97388,0
97390,2
97397,0
97402,1
97415,0
97430,2
97432,0
97436,1
97445,2
97450,0
97454,2
97460,0
97466,1
97472,2
97489,0
97498,2
97500,2
97501,0
97502,2
97517,1
97533,1
97547,2
97548,1
97549,0
97561,0
97566,1
97578,0
97584,0
97589,1
97600,0
97602,2
97610,2
97613,0
97614,2
97620,1
97622,1
97631,1
97633,1
97640,1
97657,2
97659,1
97663,1
97695,0
97698,0
97702,0
97723,0
97726,0
97730,1
97739,1
97741,1
97744,2
97748,1
97751,1
97755,2
97758,1
97772,0
97773,2
97775,0
97781,1
97786,2
97793,0
97797,0
97802,0
97808,0
97810,1
97812,1
97817,1
97833,1
97843,1
97846,0
97847,0
97850,0
97861,1
97868,1
97870,0
97893,0
97898,0
97900,2
97904,0
97916,0
97918,1
97923,2
97924,0
97925,0
97926,2
97934,2
97945,1
97954,2
97957,0
97959,0
97960,0
97964,0
97971,0
97974,0
97976,0
97983,0
97984,0
97985,0
97990,2
97998,2
98002,2
98015,0
98016,0
98018,0
98019,1
98022,0
98035,0
98065,2
98073,2
98100,1
98105,0
98113,1
98119,1
98128,1
98137,0
98143,1
98146,2
98166,2
98167,2
98172,2
98197,2
98200,2
98203,2
98215,1
98222,0
98224,0
98231,1
98239,1
98244,1
98245,0
98252,2
98257,0
98262,0
98266,2
98270,0
98276,0
98281,1
98285,1
98293,2
98301,0
98313,1
98329,0
98337,1
98344,1
98347,2
98354,1
98356,2
98357,1
98359,1
98363,0
98377,0
98381,2
98395,2
98407,0
98413,1
98415,2
98416,0
98428,1
98442,2
98443,0
98452,1
98455,1
98460,2
98473,0
98488,0
98490,0
98496,1
98499,0
98501,1
98503,0
98506,0
98527,1
98529,0
98543,0
98544,0
98563,0
98567,0
98568,0
98573,1
98576,2
98577,0
98588,2
98592,1
98593,2
98597,0
98641,2
98642,0
98653,0
98671,0
98682,0
98689,2
98691,0
98695,0
98704,0
98712,0
98719,0
98727,0
98731,1
98732,0
98746,2
98752,0
98767,0
98776,0
98787,2
98788,1
98794,0
98798,2
98818,1
98822,1
98825,1
98837,1
98839,1
98845,1
98858,2
98859,2
98868,0
98871,1
98877,0
98879,2
98880,1
98884,1
98885,0
98887,2
98893,0
98895,0
98897,2
98898,0
98905,0
98910,2
98917,0
98922,1
98936,0
98937,2
98942,1
98947,2
98951,1
98954,1
98969,1
98971,2
98977,1
98979,0
98980,0
98981,1
98982,1
99006,0
99013,0
99027,1
99036,1
99046,2
99062,1
99073,0
99077,1
99094,0
99104,2
99105,0
99110,2
99124,0
99127,0
99138,2
99155,2
99156,2
99158,0
99163,0
99178,0
99186,1
99187,2
99197,2
99199,0
99205,1
99207,2
99209,1
99259,2
99267,0
99269,0
99271,1
99273,0
99289,1
99294,1
99295,0
99298,1
99300,0
99301,0
99317,2
99323,0
99330,0
99331,1
99335,0
99337,2
99344,0
99348,0
99358,2
99360,0
99363,1
99364,0
99366,0
99369,0
99373,1
99384,1
99405,0
99410,2
99413,2
99423,0
99429,2
99436,0
99441,2
99446,0
99447,0
99452,0
99456,0
99464,0
99467,2
99474,0
99483,0
99492,2
99495,0
99499,0
99500,0
99522,2
99543,2
99546,1
99547,0
99555,1
99560,1
99570,1
99571,0
99577,1
99579,0
99587,0
99601,2
99602,1
99609,1
99611,1
99614,2
99622,0
99624,2
99627,1
99628,1
99633,1
99635,1
99636,0
99637,1
99641,2
99645,0
99654,1
99658,2
99664,1
99673,2
99688,0
99697,0
99698,1
99703,0
99707,1
99715,1
99718,1
99739,0
99751,1
99757,1
99785,0
99808,0
99817,1
99819,0
99825,2
99827,0
99838,0
99852,1
99855,2
99860,2
99868,2
99872,0
99879,1
99882,2
99886,0
99894,0
99908,0
99909,0
99927,1
99946,1
99948,0
99956,0
99981,0
99982,0
99985,0
99988,0
100010,0
100013,0
100017,1
100022,0
100024,0
100030,2
100051,0
100062,0
100081,1
100095,1
100097,2
100103,0
100108,1
100109,0
100119,1
100127,1
100140,2
100141,0
100143,0
100162,0
100169,1
100172,0
100181,1
100189,1
100198,0
100211,0
100216,1
100221,0
100224,1
100229,0
100238,0
100242,0
100250,2
100252,2
100262,1
100265,0
100288,0
100295,1
100323,0
100324,2
100338,0
100347,1
100355,0
100379,0
100381,1
100384,0
100386,1
100387,1
100393,2
100394,2
100420,1
100422,0
100427,1
100439,0
100442,1
100445,0
100453,2
100461,0
100477,1
100487,0
100488,1
100492,0
100494,0
100503,0
100513,2
100514,0
100516,2
100518,2
100522,2
100538,2
100541,2
100548,0
100550,0
100559,1
100560,0
100564,2
100574,0
100578,1
100582,0
100589,0
100590,1
100593,0
100605,2
100608,0
100635,2
100636,1
100645,0
100653,0
100657,0
100660,1
100666,1
100683,2
100689,0
100694,1
100702,2
100719,2
100721,1
100726,0
100734,2
100742,1
100747,1
100748,2
100756,2
100767,0
100768,2
100777,1
100779,1
100783,2
100795,0
100796,1
100807,1
100808,1
100814,2
100816,1
100817,0
100831,0
100836,0
100869,0
100871,2
100883,0
100897,1
100906,2
100912,0
100914,0
100917,0
100918,2
100933,0
100942,0
100960,1
100969,1
100971,1
100973,1
100976,0
100989,1
100990,2
101003,1
101004,2
101006,0
101013,0
101019,1
101040,0
101044,1
101054,1
101058,0
101059,1
101063,1
101068,0
101097,0
101098,2
101112,2
101117,2
101119,0
101123,2
101129,0
101130,1
101135,0
101137,0
101140,0
101141,1
101144,2
101161,1
101175,1
101177,1
101179,1
101186,0
101192,1
101201,0
101207,0
101216,1
101230,1
101241,0
101243,2
101244,0
101249,1
101266,1
101268,0
101270,2
101280,1
101284,0
101289,0
101295,1
101298,2
101299,1
101309,2
101320,0
101328,2
101330,0
101347,0
101351,1
101355,0
101358,2
101360,2
101369,1
101370,1
101371,2
101375,2
101377,2
101385,2
101389,0
101391,1
101397,2
101399,0
101410,1
101414,0
101415,1
101421,0
101422,2
101429,0
101431,2
101444,2
101445,0
101446,0
101449,1
101450,0
101465,0
101467,1
101478,0
101482,1
101484,1
101492,2
101508,1
101518,1
101519,1
101524,0
101529,1
101532,0
101536,2
101540,1
101556,0
101561,2
101578,0
101580,0
101581,0
101583,0
101587,0
101593,1
101595,1
101624,1
101631,2
101636,2
101637,1
101639,0
101640,1
101641,0
101648,1
101649,1
101651,1
101658,0
101665,1
101667,1
101668,0
101672,0
101673,0
101679,1
101684,1
101693,0
101694,2
101708,1
101720,0
101727,0
101734,2
101737,2
101745,0
101747,0
101748,2
101765,0
101767,2
101769,0
101770,0
101774,0
101779,0
101785,1
101790,1
101808,0
101811,0
101812,2
101822,0
101830,1
101832,1
101835,1
101843,0
101847,0
101855,0
101861,2
101869,1
101888,1
101894,2
101898,0
101901,2
101907,0
101910,1
101913,2
101919,0
101922,2
101930,1
101945,1
101949,1
101952,2
101954,1
101962,0
101967,0
101972,0
101983,1
101989,0
101990,2
101992,1
102002,2
102006,0
102011,0
102089,0
102098,1
102100,2
102106,0
102111,0
102123,0
102125,1
102142,2
102146,2
102152,0
102162,0
102168,1
102174,0
102180,2
102186,2
102187,0
102188,0
102190,0
102196,0
102198,0
102212,2
102213,0
102214,1
102221,0
102228,2
102235,0
102242,1
102244,1
102246,0
102253,1
102258,0
102259,0
102260,0
102269,0
102273,0
102274,0
102281,2
102292,1
102295,1
102299,0
102301,0
102309,1
102315,2
102316,0
102332,1
102342,2
102346,2
102347,0
102354,2
102365,0
102366,1
102369,0
102378,2
102387,1
102395,2
102396,1
102409,0
102412,1
102437,0
102441,1
102444,2
102447,0
102449,0
102452,2
102453,0
102462,0
102469,2
102475,1
102476,2
102477,2
102480,1
102481,2
102486,1
102488,0
102489,1
102490,2
102497,0
102498,1
102525,0
102527,0
102530,0
102540,1
102545,2
102564,0
102580,0
102581,1
102585,0
102591,1
102604,0
102605,2
102607,0
102608,0
102609,0
102614,0
102629,1
102639,2
102640,0
102641,2
102642,2
102643,0
102661,2
102662,2
102666,1
102674,2
102675,1
102677,1
102678,1
102685,2
102691,0
102707,0
102711,0
102715,1
102722,0
102729,0
102740,2
102743,0
102744,0
102751,2
102758,2
102762,0
102794,0
102798,1
102799,0
102820,0
102821,0
102828,1
102843,0
102845,0
102858,1
102861,0
102869,0
102881,1
102885,1
102897,0
102898,0
102900,0
102920,0
102932,1
102937,0
102952,0
102956,0
102960,0
102984,1
102998,0
103002,1
103006,1
103021,2
103035,1
103036,0
103037,1
103042,1
103044,2
103047,1
103048,0
103053,1
103055,1
103056,1
103064,2
103077,0
103086,0
103108,2
103117,0
103132,1
103134,0
103141,1
103144,1
103149,0
103157,1
103161,2
103162,0
103172,0
103183,1
103184,0
103187,0
103188,0
103189,0
103202,1
103205,1
103206,1
103209,0
103215,1
103216,2
103225,0
103226,0
103234,2
103237,1
103238,0
103256,0
103272,2
103284,1
103289,2
103304,2
103308,2
103310,0
103321,0
103329,2
103347,0
103353,2
103356,1
103362,0
103378,1
103379,2
103387,1
103394,2
103395,1
103401,0
103409,1
103411,1
103418,0
103419,1
103432,0
103437,0
103443,1
103467,0
103471,2
103473,1
103488,1
103492,1
103496,0
103498,2
103514,2
103519,2
103535,1
103541,1
103546,1
103553,1
103563,0
103566,1
103572,0
103574,0
103589,0
103593,1
103595,1
103621,1
103636,1
103644,0
103661,2
103676,1
103680,0
103686,1
103694,0
103699,0
103700,0
103703,1
103708,0
103721,0
103722,2
103740,0
103744,0
103746,0
103761,0
103764,0
103789,2
103792,2
103799,1
103811,2
103826,0
103827,1
103834,2
103836,2
103843,2
103847,0
103854,2
103856,0
103860,1
103861,1
103864,0
103865,1
103870,0
103898,0
103908,2
103911,1
103914,2
103919,1
103932,1
103934,0
103940,0
103944,1
103950,0
103966,1
103972,0
103976,1
103979,1
103980,2
103981,0
103987,2
103989,1
103998,1
104016,1
104022,1
104027,0
104041,1
104042,0
104049,0
104050,0
104055,0
104070,1
104082,0
104089,2
104091,2
104102,0
104107,0
104118,2
104120,0
104137,0
104138,0
104139,1
104158,0
104163,1
104172,2
104173,0
104182,0
104183,1
104186,0
104202,1
104203,2
104205,1
104206,0
104232,1
104240,1
104257,0
104279,0
104281,1
104282,1
104286,1
104290,1
104293,0
104298,1
104312,2
104320,0
104322,0
104334,0
104343,0
104349,2
104357,1
104365,0
104375,1
104397,1
104399,1
104401,0
104402,0
104410,0
104418,1
104424,2
104425,2
104426,0
104428,0
104446,0
104447,2
104457,0
104463,0
104472,1
104474,2
104479,1
104481,0
104507,0
104521,0
104527,0
104537,2
104543,1
104559,1
104571,1
104575,2
104576,0
104580,0
104588,0
104597,1
104599,0
104602,2
104613,2
104639,1
104640,0
104642,1
104655,2
104656,0
104659,0
104660,0
104675,0
104686,1
104696,2
104703,2
104705,2
104707,0
104711,2
104713,0
104716,0
104719,0
104721,1
104723,0
104731,0
104740,0
104752,0
104757,1
104759,2
104774,1
104775,0
104791,1
104792,0
104795,0
104798,0
104805,2
104811,1
104815,1
104817,0
104823,0
104829,1
104846,1
104851,0
104854,2
104863,2
104869,1
104871,2
104882,1
104889,0
104908,1
104912,0
104913,0
104915,0
104916,2
104921,2
104937,1
104938,0
104939,2
104942,1
104952,2
104954,0
104960,0
104981,0
105004,1
105018,1
105023,1
105025,1
105028,0
105032,0
105044,2
105079,0
105085,2
105089,1
105094,1
105098,1
105104,1
105109,2
105112,0
105114,1
105121,2
105130,2
105140,0
105145,0
105147,2
105166,0
105172,1
105179,2
105182,2
105210,2
105215,1
105217,1
105223,2
105225,1
105227,1
105235,0
105239,0
105244,1
105252,1
105258,0
105265,2
105267,0
105271,0
105276,0
105278,0
105291,0
105300,1
105301,0
105304,1
105307,0
105308,0
105309,1
105322,1
105324,0
105328,0
105329,0
105334,0
105345,0
105347,0
105364,1
105366,0
105374,0
105379,2
105381,0
105384,2
105389,0
105391,1
105394,1
105403,0
105428,0
105435,0
105443,0
105450,0
105452,2
105455,0
105464,1
105469,1
105470,0
105472,0
105491,2
105493,1
105502,1
105505,1
105511,2
105513,0
105521,1
105523,1
105524,2
105531,1
105537,1
105546,1
105551,0
105552,1
105569,1
105576,1
105581,2
105584,0
105588,0
105591,2
105597,2
105605,1
105617,2
105619,0
105625,0
105635,1
105638,0
105642,0
105643,2
105659,0
105665,0
105679,0
105681,1
105682,1
105684,1
105694,0
105704,2
105713,0
105720,2
105730,1
105759,1
105764,1
105767,0
105773,1
105777,0
105781,1
105785,1
105790,1
105798,1
105800,0
105804,0
105808,0
105810,0
105817,1
105819,0
105823,1
105824,0
105827,1
105831,2
105837,0
105838,0
105839,0
105843,1
105853,1
105854,1
105858,0
105859,0
105863,0
105864,2
105877,2
105880,0
105887,1
105888,1
105891,2
105894,1
105895,0
105910,2
105912,0
105917,1
105924,0
105925,2
105937,0
105944,2
105946,2
105948,0
105949,1
105956,2
105958,2
105960,2
105964,0
105978,1
105995,1
106003,1
106014,0
106031,2
106033,2
106035,1
106039,1
106041,2
106074,1
106085,2
106091,1
106092,2
106093,2
106095,0
106099,0
106108,0
106118,0
106120,2
106122,1
106124,1
106133,2
106138,2
106140,1
106141,2
106144,0
106146,1
106151,0
106155,1
106161,1
106168,1
106177,1
106184,1
106201,0
106209,2
106212,0
106213,0
106224,0
106245,0
106250,2
106257,1
106268,0
106270,1
106272,2
106275,1
106276,0
106281,1
106282,0
106295,1
106308,0
106319,0
106322,0
106334,0
106362,2
106365,1
106371,2
106372,0
106373,0
106379,2
106381,0
106386,0
106437,1
106439,1
106442,0
106452,1
106454,0
106460,0
106485,2
106487,0
106491,0
106495,1
106498,1
106510,0
106512,2
106530,0
106532,0
106551,1
106576,1
106577,0
106579,0
106582,0
106583,1
106601,2
106605,2
106608,2
106610,0
106620,1
106624,1
106652,0
106665,0
106667,2
106675,0
106685,1
106692,1
106696,0
106698,0
106710,0
106722,0
106727,0
106733,0
106735,0
106748,0
106749,1
106750,1
106757,0
106758,0
106759,1
106764,0
106770,0
106775,0
106779,1
106790,0
106791,0
106793,2
106795,1
106798,0
106809,0
106812,0
106815,2
106823,0
106839,2
106840,0
106842,0
106852,0
106854,0
106856,1
106857,2
106873,1
106874,0
106882,0
106888,0
106892,0
106895,0
106898,2
106915,1
106922,0
106924,1
106939,0
106940,1
106967,0
106968,2
106970,1
106979,0
106981,0
106993,1
106995,0
107000,0
107018,0
107033,0
107043,0
107045,1
107046,0
107050,1
107054,1
107063,2
107068,2
107071,0
107072,0
107073,2
107090,0
107099,2
107100,1
107122,2
107138,1
107144,0
107157,0
107160,2
107165,0
107166,2
107169,0
107190,2
107215,1
107217,2
107219,0
107231,0
107235,1
107239,0
107240,0
107244,0
107256,0
107262,0
107268,1
107280,0
107285,1
107289,2
107296,1
107298,0
107302,1
107306,0
107308,0
107311,1
107318,2
107320,0
107328,0
107332,1
107333,2
107334,0
107338,1
107347,2
107348,0
107352,1
107359,0
107364,1
107368,0
107370,1
107372,0
107376,0
107385,1
107386,0
107397,1
107401,0
107411,2
107415,1
107433,2
107440,0
107447,0
107481,2
107491,2
107523,1
107534,1
107540,2
107543,0
107549,0
107557,2
107559,0
107576,2
107579,0
107587,2
107589,1
107590,2
107595,0
107599,1
107605,0
107607,2
107620,1
107634,0
107637,0
107656,0
107657,0
107661,1
107674,1
107687,2
107694,1
107698,0
107720,0
107735,0
107741,2
107757,0
107768,0
107777,1
107793,2
107800,0
107807,1
107810,2
107814,0
107827,0
107828,2
107830,1
107834,2
107852,2
107853,2
107870,2
107883,1
107894,0
107898,1
107900,2
107902,1
107906,2
107920,2
107928,0
107931,0
107934,0
107950,1
107951,0
107958,1
107976,0
107983,2
107986,1
107999,0
108001,0
108009,0
108010,1
108011,2
108016,2
108027,0
108030,0
108032,2
108035,0
108045,0
108048,0
108049,1
108055,0
108056,0
108063,0
108086,0
108092,0
108100,2
108103,0
108114,0
108118,0
108119,2
108131,0
108135,0
108138,1
108145,2
108149,0
108166,0
108167,0
108181,2
108184,2
108188,1
108190,0
108202,0
108204,1
108210,2
108211,1
108213,1
108222,0
108231,1
108238,2
108239,0
108242,0
108245,1
108259,1
108267,1
108268,1
108269,0
108287,1
108301,0
108303,1
108309,0
108313,1
108325,2
108329,1
108331,2
108338,0
108350,2
108362,1
108364,1
108394,1
108402,1
108406,2
108412,0
108415,0
108419,2
108425,0
108432,1
108436,1
108439,2
108468,1
108483,2
108485,0
108508,1
108512,2
108514,0
108517,1
108521,0
108530,2
108532,2
108534,0
108540,0
108541,1
108544,1
108546,0
108549,0
108560,1
108563,1
108572,0
108579,0
108589,0
108592,0
108597,0
108598,2
108617,1
108622,0
108623,2
108636,2
108641,0
108642,0
108643,1
108658,0
108659,0
108660,1
108665,0
108672,0
108691,1
108692,2
108711,0
108712,0
108723,1
108734,2
108747,1
108753,2
108754,0
108762,0
108764,1
108767,0
108772,0
108777,0
108781,0
108805,2
108810,0
108812,0
108819,2
108830,2
108833,0
108834,1
108837,1
108839,0
108844,0
108858,2
108864,1
108865,0
108871,2
108873,2
108881,1
108885,2
108893,0
108895,0
108896,1
108899,1
108911,0
108920,1
108924,1
108926,0
108929,2
108938,0
108947,2
108949,2
108965,0
108966,1
108969,0
108970,0
108972,1
108985,2
108986,0
108990,1
108992,1
109001,2
109003,1
109008,2
109013,2
109018,1
109022,1
109023,2
109044,2
109046,0
109047,0
